"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"16-01-2020","8.9633","8.9149","8.9752","8.9118","","0.54%"
"15-01-2020","8.9149","8.9248","8.9543","8.9066","","-0.11%"
"14-01-2020","8.9248","8.8882","8.9362","8.8882","","0.41%"
"13-01-2020","8.8882","8.8239","8.9029","8.8239","","0.73%"
"12-01-2020","8.8239","8.8239","8.8239","8.8239","","0.00%"
"10-01-2020","8.8239","8.8408","8.8664","8.7996","","-0.19%"
"09-01-2020","8.8408","8.8169","8.8697","8.8169","","0.27%"
"08-01-2020","8.8169","8.9014","8.9274","8.7947","","-0.95%"
"07-01-2020","8.9014","8.8622","8.9185","8.8622","","0.44%"
"06-01-2020","8.8622","8.9142","8.9350","8.8525","","-0.58%"
"05-01-2020","8.9142","8.9142","8.9142","8.9142","","0.00%"
"03-01-2020","8.9142","8.9005","8.9205","8.8662","","0.15%"
"02-01-2020","8.9005","8.9020","8.9052","8.8883","","-0.02%"
"01-01-2020","8.9020","8.9020","8.9020","8.9020","","0.00%"
"31-12-2019","8.9020","8.8720","8.9084","8.8720","","0.34%"
"30-12-2019","8.8720","8.8673","8.8852","8.8244","","0.05%"
"29-12-2019","8.8673","8.8673","8.8673","8.8673","","0.00%"
"27-12-2019","8.8673","8.8921","8.8923","8.8301","","-0.28%"
"26-12-2019","8.8921","8.8490","8.8953","8.8117","","0.49%"
"25-12-2019","8.8490","8.8429","8.8620","8.8050","","0.07%"
"24-12-2019","8.8429","8.8793","8.8836","8.8350","","-0.41%"
"23-12-2019","8.8793","8.8862","8.8932","8.8612","","-0.08%"
"22-12-2019","8.8862","8.8862","8.8862","8.8862","","0.00%"
"20-12-2019","8.8862","8.9030","8.9079","8.8485","","-0.19%"
"19-12-2019","8.9030","8.9452","8.9553","8.8875","","-0.47%"
"18-12-2019","8.9452","8.9184","8.9526","8.9043","","0.30%"
"17-12-2019","8.9184","8.9286","8.9657","8.9123","","-0.11%"
"16-12-2019","8.9286","8.9938","8.9938","8.9219","","-0.73%"
"15-12-2019","8.9938","8.9938","8.9938","8.9938","","0.00%"
"13-12-2019","8.9938","8.9966","9.0276","8.9080","","-0.03%"
"12-12-2019","8.9966","8.9887","9.0134","8.9424","","0.09%"
"11-12-2019","8.9887","9.0275","9.0371","8.9887","","-0.43%"
"10-12-2019","9.0275","9.0329","9.0434","9.0218","","-0.06%"
"09-12-2019","9.0329","9.0624","9.0677","9.0279","","-0.33%"
"08-12-2019","9.0624","9.0624","9.0624","9.0624","","0.00%"
"06-12-2019","9.0624","9.0463","9.0788","9.0398","","0.18%"
"05-12-2019","9.0463","9.0700","9.0801","9.0452","","-0.26%"
"04-12-2019","9.0700","9.0848","9.0868","9.0509","","-0.16%"
"03-12-2019","9.0848","9.1166","9.1188","9.0758","","-0.35%"
"02-12-2019","9.1166","9.1461","9.1649","9.1153","","-0.32%"
"01-12-2019","9.1461","9.1461","9.1461","9.1461","","0.00%"
"29-11-2019","9.1461","9.1074","9.1492","9.1073","","0.43%"
"28-11-2019","9.1074","9.0997","9.1271","9.0966","","0.08%"
"27-11-2019","9.0997","9.0924","9.1198","9.0924","","0.08%"
"26-11-2019","9.0924","9.0868","9.1118","9.0868","","0.06%"
"25-11-2019","9.0868","9.0713","9.1043","9.0630","","0.17%"
"24-11-2019","9.0713","9.0713","9.0713","9.0713","","0.00%"
"22-11-2019","9.0713","9.0635","9.0759","9.0378","","0.09%"
"21-11-2019","9.0635","9.0819","9.0819","9.0576","","-0.20%"
"20-11-2019","9.0819","9.0812","9.1153","9.0666","","0.01%"
"19-11-2019","9.0812","9.0844","9.0943","9.0620","","-0.04%"
"18-11-2019","9.0845","9.0982","9.1093","9.0758","","-0.15%"
"17-11-2019","9.0982","9.0982","9.0982","9.0982","","0.00%"
"15-11-2019","9.0982","9.1133","9.1404","9.0908","","-0.17%"
"14-11-2019","9.1133","9.1615","9.1689","9.1133","","-0.53%"
"13-11-2019","9.1615","9.1650","9.1851","9.1402","","-0.04%"
"12-11-2019","9.1650","9.1130","9.1718","9.1130","","0.57%"
"11-11-2019","9.1130","9.1201","9.1289","9.1030","","-0.08%"
"10-11-2019","9.1201","9.1201","9.1201","9.1201","","0.00%"
"08-11-2019","9.1201","9.1036","9.1476","9.0908","","0.18%"
"07-11-2019","9.1036","9.1271","9.1525","9.0828","","-0.26%"
"06-11-2019","9.1271","9.0581","9.1485","9.0581","","0.76%"
"05-11-2019","9.0581","9.0357","9.0841","9.0247","","0.25%"
"04-11-2019","9.0357","9.0266","9.0444","9.0266","","0.10%"
"03-11-2019","9.0266","9.0266","9.0266","9.0266","","0.00%"
"01-11-2019","9.0266","9.1104","9.1104","9.0056","","-0.92%"
"31-10-2019","9.1104","9.0504","9.1170","9.0504","","0.66%"
"30-10-2019","9.0504","9.0502","9.0908","9.0366","","0.00%"
"29-10-2019","9.0502","9.0201","9.0622","9.0201","","0.33%"
"28-10-2019","9.0201","9.0390","9.0545","8.9961","","-0.21%"
"27-10-2019","9.0390","9.0390","9.0390","9.0390","","0.00%"
"25-10-2019","9.0390","9.0634","9.0676","9.0049","","-0.27%"
"24-10-2019","9.0634","9.0485","9.0730","9.0249","","0.16%"
"23-10-2019","9.0485","9.0051","9.0509","8.9933","","0.48%"
"22-10-2019","9.0051","9.0041","9.0121","8.9817","","0.01%"
"21-10-2019","9.0041","9.0042","9.0266","8.9970","","0.00%"
"20-10-2019","9.0042","9.0042","9.0042","9.0042","","0.00%"
"18-10-2019","9.0042","9.0595","9.0726","9.0042","","-0.61%"
"17-10-2019","9.0595","9.0332","9.0739","9.0126","","0.29%"
"16-10-2019","9.0332","9.0761","9.0790","9.0310","","-0.47%"
"15-10-2019","9.0761","9.0973","9.1152","9.0663","","-0.23%"
"14-10-2019","9.0973","9.0607","9.1215","9.0607","","0.40%"
"13-10-2019","9.0607","9.0607","9.0607","9.0607","","0.00%"
"11-10-2019","9.0607","9.0579","9.0876","9.0202","","0.03%"
"10-10-2019","9.0579","9.0978","9.1343","9.0514","","-0.44%"
"09-10-2019","9.0978","9.1261","9.1310","9.0900","","-0.31%"
"08-10-2019","9.1261","9.0874","9.1433","9.0874","","0.43%"
"07-10-2019","9.0874","9.0411","9.0893","9.0391","","0.51%"
"06-10-2019","9.0411","9.0411","9.0411","9.0411","","0.00%"
"04-10-2019","9.0411","9.1114","9.1114","9.0302","","-0.77%"
"03-10-2019","9.1114","9.1214","9.1428","9.0978","","-0.11%"
"02-10-2019","9.1214","9.1300","9.1709","9.0989","","-0.09%"
"01-10-2019","9.1300","9.0730","9.1537","9.0730","","0.63%"
"30-09-2019","9.0730","9.0813","9.1002","9.0549","","-0.09%"
"29-09-2019","9.0813","9.0813","9.0813","9.0813","","0.00%"
"27-09-2019","9.0813","9.0027","9.0847","8.9955","","0.87%"
"26-09-2019","9.0027","8.9951","9.0279","8.9945","","0.09%"
"25-09-2019","8.9951","8.9919","9.0397","8.9845","","0.03%"
"24-09-2019","8.9919","8.9692","8.9933","8.9503","","0.25%"
"23-09-2019","8.9692","9.0276","9.0276","8.9641","","-0.65%"
"22-09-2019","9.0276","9.0276","9.0276","9.0276","","0.00%"
"20-09-2019","9.0276","9.0149","9.0362","8.9898","","0.14%"
"19-09-2019","9.0149","9.0549","9.0549","8.9944","","-0.44%"
"18-09-2019","9.0549","9.0759","9.0989","9.0513","","-0.23%"
"17-09-2019","9.0759","9.0614","9.0894","9.0270","","0.16%"
"16-09-2019","9.0614","9.0884","9.1041","9.0052","","-0.30%"
"15-09-2019","9.0884","9.0884","9.0884","9.0884","","0.00%"
"13-09-2019","9.0884","9.1414","9.1414","9.0621","","-0.58%"
"12-09-2019","9.1414","9.2024","9.2465","9.1392","","-0.66%"
"11-09-2019","9.2024","9.1982","9.2223","9.1750","","0.05%"
"10-09-2019","9.1982","9.2017","9.2259","9.1745","","-0.04%"
"09-09-2019","9.2017","9.2372","9.2372","9.1718","","-0.38%"
"08-09-2019","9.2372","9.2372","9.2372","9.2372","","0.00%"
"06-09-2019","9.2372","9.2654","9.2974","9.2156","","-0.31%"
"05-09-2019","9.2654","9.2675","9.2960","9.2107","","-0.02%"
"04-09-2019","9.2675","9.3008","9.3234","9.2474","","-0.36%"
"03-09-2019","9.3008","9.3137","9.3498","9.2980","","-0.14%"
"02-09-2019","9.3137","9.3290","9.3290","9.2846","","-0.16%"
"01-09-2019","9.3290","9.3290","9.3290","9.3290","","0.00%"
"30-08-2019","9.3290","9.3179","9.3386","9.2763","","0.12%"
"29-08-2019","9.3179","9.3196","9.3405","9.2983","","-0.02%"
"28-08-2019","9.3196","9.2757","9.3443","9.2650","","0.47%"
"27-08-2019","9.2757","9.2374","9.3108","9.2208","","0.41%"
"26-08-2019","9.2374","9.3008","9.3008","9.2141","","-0.68%"
"25-08-2019","9.3008","9.3008","9.3008","9.3008","","0.00%"
"23-08-2019","9.3008","9.2619","9.3267","9.2425","","0.42%"
"22-08-2019","9.2619","9.3094","9.3150","9.2442","","-0.51%"
"21-08-2019","9.3094","9.4251","9.4351","9.2953","","-1.23%"
"20-08-2019","9.4251","9.4882","9.4898","9.4092","","-0.66%"
"19-08-2019","9.4882","9.4444","9.5084","9.4045","","0.46%"
"18-08-2019","9.4444","9.4444","9.4444","9.4444","","0.00%"
"16-08-2019","9.4444","9.3906","9.4505","9.3555","","0.57%"
"15-08-2019","9.3906","9.4033","9.4511","9.3534","","-0.13%"
"14-08-2019","9.4033","9.2158","9.4107","9.2158","","2.03%"
"13-08-2019","9.2158","9.2678","9.3189","9.1998","","-0.56%"
"12-08-2019","9.2678","9.2435","9.3056","9.2388","","0.26%"
"11-08-2019","9.2435","9.2435","9.2435","9.2435","","0.00%"
"09-08-2019","9.2435","9.2324","9.2812","9.2237","","0.12%"
"08-08-2019","9.2324","9.2524","9.2846","9.2311","","-0.22%"
"07-08-2019","9.2524","9.2895","9.2994","9.2197","","-0.40%"
"06-08-2019","9.2895","9.2925","9.3219","9.2568","","-0.03%"
"05-08-2019","9.2925","9.4044","9.4044","9.2076","","-1.19%"
"04-08-2019","9.4044","9.4044","9.4044","9.4044","","0.00%"
"02-08-2019","9.4044","9.3282","9.4274","9.2590","","0.82%"
"01-08-2019","9.3282","9.2427","9.3318","9.2147","","0.92%"
"31-07-2019","9.2427","9.2246","9.2641","9.1888","","0.20%"
"30-07-2019","9.2246","9.2024","9.2563","9.1907","","0.24%"
"29-07-2019","9.2024","9.2114","9.2369","9.1894","","-0.10%"
"28-07-2019","9.2114","9.2114","9.2114","9.2114","","0.00%"
"26-07-2019","9.2114","9.2009","9.2291","9.1675","","0.11%"
"25-07-2019","9.2009","9.2097","9.2118","9.1520","","-0.10%"
"24-07-2019","9.2097","9.1814","9.2113","9.1644","","0.31%"
"23-07-2019","9.1814","9.1694","9.2055","9.1653","","0.13%"
"22-07-2019","9.1694","9.1584","9.1738","9.1464","","0.12%"
"21-07-2019","9.1584","9.1584","9.1584","9.1584","","0.00%"
"19-07-2019","9.1584","9.1291","9.1670","9.1291","","0.32%"
"18-07-2019","9.1291","9.1560","9.1761","9.1270","","-0.29%"
"17-07-2019","9.1560","9.1677","9.1677","9.1241","","-0.13%"
"16-07-2019","9.1677","9.1109","9.1731","9.1109","","0.62%"
"15-07-2019","9.1109","9.1487","9.1635","9.0995","","-0.41%"
"14-07-2019","9.1487","9.1487","9.1487","9.1487","","0.00%"
"12-07-2019","9.1487","9.1433","9.1825","9.1347","","0.06%"
"11-07-2019","9.1433","9.1920","9.2104","9.1365","","-0.53%"
"10-07-2019","9.1920","9.2772","9.2832","9.1842","","-0.92%"
"09-07-2019","9.2772","9.2537","9.2823","9.2473","","0.25%"
"08-07-2019","9.2537","9.2573","9.2832","9.2267","","-0.04%"
"07-07-2019","9.2573","9.2573","9.2573","9.2573","","0.00%"
"05-07-2019","9.2573","9.2376","9.2639","9.2257","","0.21%"
"04-07-2019","9.2376","9.2022","9.2428","9.2022","","0.38%"
"03-07-2019","9.2022","9.2117","9.2492","9.1873","","-0.10%"
"02-07-2019","9.2117","9.1909","9.2210","9.1711","","0.23%"
"01-07-2019","9.1909","9.2081","9.2502","9.1741","","-0.19%"
"30-06-2019","9.2081","9.2081","9.2081","9.2081","","0.00%"
"28-06-2019","9.2081","9.1723","9.2141","9.1503","","0.39%"
"27-06-2019","9.1723","9.1657","9.1816","9.1504","","0.07%"
"26-06-2019","9.1657","9.1371","9.1957","9.1149","","0.31%"
"25-06-2019","9.1371","9.1005","9.1599","9.0817","","0.40%"
"24-06-2019","9.1005","9.1714","9.1751","9.1005","","-0.77%"
"23-06-2019","9.1714","9.1714","9.1714","9.1714","","0.00%"
"21-06-2019","9.1714","9.1813","9.2410","9.1540","","-0.11%"
"20-06-2019","9.1813","9.2384","9.2952","9.1760","","-0.62%"
"19-06-2019","9.2384","9.2747","9.2797","9.2293","","-0.39%"
"18-06-2019","9.2747","9.2869","9.2925","9.2379","","-0.13%"
"17-06-2019","9.2869","9.2977","9.3019","9.2625","","-0.12%"
"16-06-2019","9.2977","9.2977","9.2977","9.2977","","0.00%"
"14-06-2019","9.2977","9.3302","9.3304","9.2754","","-0.35%"
"13-06-2019","9.3302","9.3324","9.3499","9.3188","","-0.02%"
"12-06-2019","9.3324","9.3409","9.3429","9.3263","","-0.09%"
"11-06-2019","9.3409","9.3465","9.3679","9.3219","","-0.06%"
"10-06-2019","9.3465","9.3883","9.3883","9.3248","","-0.45%"
"09-06-2019","9.3883","9.3883","9.3883","9.3883","","0.00%"
"07-06-2019","9.3883","9.4194","9.4280","9.3728","","-0.33%"
"06-06-2019","9.4194","9.4625","9.4625","9.4090","","-0.46%"
"05-06-2019","9.4625","9.4319","9.4638","9.4068","","0.32%"
"04-06-2019","9.4319","9.4651","9.4722","9.4095","","-0.35%"
"03-06-2019","9.4651","9.4758","9.4952","9.4374","","-0.11%"
"02-06-2019","9.4758","9.4758","9.4758","9.4758","","0.00%"
"31-05-2019","9.4758","9.4451","9.5008","9.4287","","0.33%"
"30-05-2019","9.4451","9.3956","9.4462","9.3950","","0.53%"
"29-05-2019","9.3956","9.3642","9.4595","9.3538","","0.34%"
"28-05-2019","9.3642","9.3446","9.3702","9.3302","","0.21%"
"27-05-2019","9.3446","9.3447","9.3668","9.3313","","0.00%"
"26-05-2019","9.3447","9.3447","9.3447","9.3447","","0.00%"
"24-05-2019","9.3447","9.3842","9.3947","9.3342","","-0.42%"
"23-05-2019","9.3842","9.3229","9.3912","9.3071","","0.66%"
"22-05-2019","9.3229","9.3333","9.3336","9.2960","","-0.11%"
"21-05-2019","9.3333","9.3350","9.3538","9.3266","","-0.02%"
"20-05-2019","9.3350","9.3614","9.3857","9.3205","","-0.28%"
"19-05-2019","9.3614","9.3614","9.3614","9.3614","","0.00%"
"17-05-2019","9.3614","9.3875","9.3875","9.3374","","-0.28%"
"16-05-2019","9.3875","9.4026","9.4047","9.3584","","-0.16%"
"15-05-2019","9.4026","9.4452","9.4607","9.3791","","-0.45%"
"14-05-2019","9.4452","9.5121","9.5306","9.4332","","-0.70%"
"13-05-2019","9.5121","9.5403","9.5514","9.4820","","-0.30%"
"12-05-2019","9.5403","9.5403","9.5403","9.5403","","0.00%"
"10-05-2019","9.5403","9.5305","9.5902","9.5304","","0.10%"
"09-05-2019","9.5305","9.5931","9.5931","9.5269","","-0.65%"
"08-05-2019","9.5931","9.6500","9.6642","9.5717","","-0.59%"
"07-05-2019","9.6500","9.6420","9.6581","9.6087","","0.08%"
"06-05-2019","9.6420","9.6647","9.6647","9.5751","","-0.23%"
"05-05-2019","9.6647","9.6647","9.6647","9.6647","","0.00%"
"03-05-2019","9.6647","9.7165","9.7399","9.6549","","-0.53%"
"02-05-2019","9.7165","9.5974","9.7339","9.5956","","1.24%"
"01-05-2019","9.5974","9.5974","9.5974","9.5974","","0.00%"
"30-04-2019","9.5974","9.5748","9.6274","9.5547","","0.24%"
"29-04-2019","9.5748","9.6190","9.6220","9.5669","","-0.46%"
"28-04-2019","9.6190","9.6190","9.6190","9.6190","","0.00%"
"26-04-2019","9.6190","9.5886","9.6385","9.5886","","0.32%"
"25-04-2019","9.5886","9.5718","9.6291","9.5534","","0.18%"
"24-04-2019","9.5718","9.4687","9.5944","9.4687","","1.09%"
"23-04-2019","9.4687","9.5065","9.5107","9.4649","","-0.40%"
"22-04-2019","9.5065","9.5540","9.5546","9.4960","","-0.50%"
"21-04-2019","9.5540","9.5540","9.5540","9.5540","","0.00%"
"19-04-2019","9.5540","9.5235","9.5571","9.5235","","0.32%"
"18-04-2019","9.5235","9.5480","9.5698","9.5222","","-0.26%"
"17-04-2019","9.5480","9.5505","9.5798","9.5394","","-0.03%"
"16-04-2019","9.5505","9.5797","9.6019","9.5472","","-0.30%"
"15-04-2019","9.5797","9.5981","9.5981","9.5709","","-0.19%"
"14-04-2019","9.5981","9.5981","9.5981","9.5981","","0.00%"
"12-04-2019","9.5981","9.6154","9.6208","9.5623","","-0.18%"
"11-04-2019","9.6154","9.5775","9.6291","9.5749","","0.40%"
"10-04-2019","9.5775","9.6699","9.6719","9.5622","","-0.95%"
"09-04-2019","9.6699","9.6598","9.6758","9.6340","","0.10%"
"08-04-2019","9.6598","9.7256","9.7388","9.6506","","-0.68%"
"07-04-2019","9.7256","9.7256","9.7256","9.7256","","0.00%"
"05-04-2019","9.7256","9.7478","9.7478","9.7001","","-0.23%"
"04-04-2019","9.7478","9.7201","9.7651","9.7100","","0.28%"
"03-04-2019","9.7201","9.7124","9.7471","9.6994","","0.08%"
"02-04-2019","9.7124","9.7115","9.7504","9.6974","","0.01%"
"01-04-2019","9.7115","9.7785","9.7947","9.7082","","-0.69%"
"31-03-2019","9.7785","9.7785","9.7785","9.7785","","0.00%"
"29-03-2019","9.7785","9.6361","9.7944","9.6203","","1.48%"
"28-03-2019","9.6361","9.6369","9.6881","9.6187","","-0.01%"
"27-03-2019","9.6369","9.5883","9.6581","9.5854","","0.51%"
"26-03-2019","9.5883","9.5509","9.6005","9.5400","","0.39%"
"25-03-2019","9.5509","9.6249","9.6377","9.5325","","-0.77%"
"24-03-2019","9.6249","9.6249","9.6249","9.6249","","0.00%"
"22-03-2019","9.6249","9.5337","9.6487","9.5061","","0.96%"
"21-03-2019","9.5337","9.5387","9.5749","9.5116","","-0.05%"
"20-03-2019","9.5387","9.5918","9.6167","9.5114","","-0.55%"
"19-03-2019","9.5918","9.5881","9.6211","9.5589","","0.04%"
"18-03-2019","9.5881","9.6530","9.6579","9.5570","","-0.67%"
"17-03-2019","9.6530","9.6530","9.6530","9.6530","","0.00%"
"15-03-2019","9.6530","9.7448","9.7535","9.6527","","-0.94%"
"14-03-2019","9.7448","9.7498","9.7565","9.7211","","-0.05%"
"13-03-2019","9.7498","9.7821","9.7877","9.7408","","-0.33%"
"12-03-2019","9.7821","9.8082","9.8301","9.7714","","-0.27%"
"11-03-2019","9.8082","9.8611","9.8651","9.8024","","-0.54%"
"10-03-2019","9.8611","9.8611","9.8611","9.8611","","0.00%"
"08-03-2019","9.8611","9.8709","9.8709","9.8540","","-0.10%"
"07-03-2019","9.8709","9.8296","9.8732","9.8125","","0.42%"
"06-03-2019","9.8296","9.8042","9.8366","9.7888","","0.26%"
"05-03-2019","9.8042","9.8011","9.8239","9.8011","","0.03%"
"04-03-2019","9.8011","9.8319","9.8589","9.7898","","-0.31%"
"03-03-2019","9.8319","9.8319","9.8319","9.8319","","0.00%"
"01-03-2019","9.8319","9.8467","9.8467","9.7871","","-0.15%"
"28-02-2019","9.8467","9.8382","9.8646","9.8264","","0.09%"
"27-02-2019","9.8382","9.8057","9.8723","9.8057","","0.33%"
"26-02-2019","9.8057","9.7909","9.8400","9.7684","","0.15%"
"25-02-2019","9.7909","9.7386","9.8112","9.7376","","0.54%"
"24-02-2019","9.7386","9.7386","9.7386","9.7386","","0.00%"
"22-02-2019","9.7386","9.7584","9.7680","9.7273","","-0.20%"
"21-02-2019","9.7584","9.7650","9.8083","9.7292","","-0.07%"
"20-02-2019","9.7650","9.7307","9.8079","9.7307","","0.35%"
"19-02-2019","9.7307","9.7943","9.7952","9.7273","","-0.65%"
"18-02-2019","9.7943","9.7902","9.8192","9.7695","","0.04%"
"17-02-2019","9.7902","9.7902","9.7902","9.7902","","0.00%"
"15-02-2019","9.7902","9.8420","9.8596","9.7892","","-0.53%"
"14-02-2019","9.8420","9.8387","9.9166","9.8037","","0.03%"
"13-02-2019","9.8387","9.7252","9.8394","9.7068","","1.17%"
"12-02-2019","9.7252","9.6936","9.7664","9.6754","","0.33%"
"11-02-2019","9.6936","9.7547","9.7552","9.6532","","-0.63%"
"10-02-2019","9.7547","9.7547","9.7547","9.7547","","0.00%"
"08-02-2019","9.7547","9.7731","9.8001","9.7352","","-0.19%"
"07-02-2019","9.7731","9.7660","9.8073","9.7656","","0.07%"
"06-02-2019","9.7660","9.7294","9.7733","9.7289","","0.38%"
"05-02-2019","9.7294","9.7244","9.7319","9.7005","","0.05%"
"04-02-2019","9.7244","9.7119","9.7440","9.7118","","0.13%"
"03-02-2019","9.7119","9.7119","9.7119","9.7119","","0.00%"
"01-02-2019","9.7119","9.7616","9.7616","9.6929","","-0.51%"
"31-01-2019","9.7616","9.7529","9.8031","9.7122","","0.09%"
"30-01-2019","9.7529","9.8112","9.8534","9.7374","","-0.59%"
"29-01-2019","9.8112","9.8237","9.8637","9.7997","","-0.13%"
"28-01-2019","9.8237","9.7808","9.8361","9.7687","","0.44%"
"27-01-2019","9.7808","9.7808","9.7808","9.7808","","0.00%"
"25-01-2019","9.7808","9.6875","9.8035","9.6839","","0.96%"
"24-01-2019","9.6875","9.7292","9.7516","9.6768","","-0.43%"
"23-01-2019","9.7292","9.7729","9.8113","9.7229","","-0.45%"
"22-01-2019","9.7729","9.7658","9.7882","9.7534","","0.07%"
"21-01-2019","9.7658","9.7762","9.7877","9.7545","","-0.11%"
"20-01-2019","9.7762","9.7762","9.7762","9.7762","","0.00%"
"18-01-2019","9.7762","9.7936","9.8139","9.7560","","-0.18%"
"17-01-2019","9.7936","9.8231","9.8403","9.7796","","-0.30%"
"16-01-2019","9.8231","9.9038","9.9041","9.8066","","-0.82%"
"15-01-2019","9.9038","9.9109","9.9426","9.8941","","-0.07%"
"14-01-2019","9.9109","9.8911","9.9452","9.8805","","0.20%"
"13-01-2019","9.8911","9.8916","9.8916","9.8910","","0.00%"
"11-01-2019","9.8916","9.8564","9.9452","9.8542","","0.36%"
"10-01-2019","9.8564","9.7897","9.9202","9.7821","","0.68%"
"09-01-2019","9.7897","9.7619","9.8338","9.7618","","0.29%"
"08-01-2019","9.7619","9.8871","9.8970","9.7391","","-1.27%"
"07-01-2019","9.8871","9.8607","9.8899","9.8588","","0.27%"
"06-01-2019","9.8607","9.8607","9.8607","9.8607","","0.00%"
"04-01-2019","9.8607","9.9908","10.0065","9.8307","","-1.30%"
"03-01-2019","9.9908","10.1765","10.1765","9.9735","","-1.82%"
"02-01-2019","10.1765","10.1522","10.1966","10.1522","","0.24%"
"01-01-2019","10.1522","10.1521","10.1523","10.1521","","0.00%"